2.48141 10000.0
3.51072 9990.0
2.39086 9979.0
1.71953 9964.0
1.37486 9956.0
1.52938 9947.0
1.47831 9936.0
1.33712 9923.0
0.844477 9908.0
0.741285 9899.0
0.440782 9890.0
0.81517 9885.0
0.625646 9876.0
0.690065 9866.0
0.682294 9851.0
0.506593 9834.0
0.569044 9825.0
0.427531 9809.0
0.409889 9797.0
0.326258 9789.0
0.294285 9777.0
0.197493 9762.0
0.370301 9747.0
0.226842 9740.0
0.403559 9734.0
0.346649 9725.0
0.496898 9713.0
0.342248 9702.0
0.245425 9692.0
0.305906 9674.0
0.458302 9664.0
0.194023 9657.0
0.296415 9644.0
0.185442 9636.0
0.287364 9628.0
0.287071 9618.0
0.234593 9605.0
0.336793 9595.0
0.20826 9587.0
0.276398 9576.0
0.275273 9572.0
0.374628 9560.0
0.240665 9551.0
0.295504 9541.0
0.385877 9524.0
0.232443 9510.0
0.234462 9502.0
0.381423 9496.0
0.321237 9490.0
0.206401 9479.0
0.172738 9467.0
0.167492 9459.0
0.301708 9451.0
0.261653 9441.0
0.197935 9427.0
0.0981092 9418.0
0.253081 9411.0
0.255425 9399.0
0.347537 9386.0
0.202642 9374.0
0.417302 9366.0
0.273156 9354.0
0.236603 9350.0
0.228376 9338.0
0.2875 9329.0
0.229865 9319.0
0.248924 9313.0
0.151219 9303.0
0.1464 9288.0
0.187955 9276.0
0.258592 9265.0
0.363574 9251.0
0.278059 9240.0
0.20987 9235.0
0.278084 9226.0
0.208546 9216.0
0.202556 9209.0
0.200239 9203.0
0.276335 9195.0
0.397033 9187.0
0.218211 9182.0
0.293515 9171.0
0.270496 9159.0
0.149591 9147.0
0.185907 9138.0
0.196641 9132.0
0.158637 9126.0
0.171347 9122.0
0.219942 9108.0
0.265775 9105.0
0.150323 9096.0
0.280752 9085.0
0.189383 9075.0
0.21688 9056.0
0.188943 9044.0
0.169198 9035.0
0.13257 9022.0
0.126217 9005.0
0.116249 8992.0
0.19754 8983.0
0.182863 8972.0
0.164516 8962.0
0.171415 8956.0
0.123727 8949.0
0.212119 8935.0
0.236635 8923.0
0.20268 8909.0
0.109791 8901.0
0.208374 8893.0
0.148587 8890.0
0.244553 8881.0
0.175955 8869.0
0.147559 8857.0
0.23312 8847.0
0.109683 8837.0
0.117199 8830.0
0.229802 8818.0
0.291084 8809.0
0.161948 8802.0
0.197748 8791.0
0.265308 8778.0
0.122978 8764.0
0.234872 8748.0
0.182018 8742.0
0.275233 8728.0
0.302343 8719.0
0.164269 8713.0
0.200613 8703.0
0.100458 8690.0
0.276326 8676.0
0.146169 8668.0
0.196713 8654.0
0.173348 8648.0
0.232458 8638.0
0.161346 8626.0
0.159562 8621.0
0.250103 8605.0
0.255627 8594.0
0.15033 8584.0
0.13944 8573.0
0.299697 8558.0
0.180761 8550.0
0.16187 8543.0
0.162158 8531.0
0.0805756 8522.0
0.178085 8502.0
0.159283 8491.0
0.126192 8477.0
0.138779 8466.0
0.205354 8458.0
0.101734 8450.0
0.195419 8438.0
0.259411 8427.0
0.208822 8418.0
0.0862768 8399.0
0.201099 8385.0
0.186918 8378.0
0.161741 8364.0
0.209367 8354.0
0.0722926 8351.0
0.227471 8342.0
0.170295 8329.0
0.146625 8316.0
0.190102 8308.0
0.16872 8300.0
0.187199 8289.0
0.1365 8278.0
0.141227 8272.0
0.142551 8263.0
0.183614 8250.0
0.240455 8239.0
0.103383 8232.0
0.374071 8223.0
0.266616 8217.0
0.201418 8207.0
0.124133 8199.0
0.174248 8187.0
0.160913 8180.0
0.249924 8168.0
0.169612 8161.0
0.148711 8151.0
0.101866 8138.0
0.110379 8133.0
0.20961 8126.0
0.241735 8119.0
0.0707062 8107.0
0.0859622 8098.0
0.259279 8092.0
0.13549 8085.0
0.196933 8074.0
0.106226 8066.0
0.114009 8056.0
0.147209 8045.0
0.149085 8039.0
0.0906845 8029.0
0.231702 8017.0
0.088936 8009.0
0.158891 8000.0
0.0708669 7991.0
0.122469 7981.0
0.14487 7968.0
0.167341 7957.0
0.0936173 7953.0
0.128842 7949.0
0.126734 7937.0
0.118673 7922.0
0.0943313 7912.0
0.104927 7905.0
0.137574 7895.0
0.0998658 7879.0
0.139501 7868.0
0.198718 7858.0
0.135889 7851.0
0.130989 7844.0
0.168315 7836.0
0.189069 7829.0
0.139027 7820.0
0.151456 7813.0
0.122892 7799.0
0.106355 7787.0
0.187016 7777.0
0.190892 7766.0
0.0748706 7752.0
0.1805 7746.0
0.0928926 7735.0
0.145936 7726.0
0.0847395 7712.0
0.114237 7704.0
0.103879 7700.0
0.168856 7690.0
0.235213 7684.0
0.0885392 7670.0
0.169762 7662.0
0.12194 7651.0
0.131211 7637.0
0.0654272 7629.0
0.133496 7618.0
0.0805931 7611.0
0.117571 7596.0
0.161435 7582.0
0.193103 7572.0
0.15834 7563.0
0.127623 7553.0
0.148174 7546.0
0.0592457 7533.0
0.120983 7519.0
0.140126 7508.0
0.150179 7502.0
0.118008 7495.0
0.210247 7485.0
0.0587848 7475.0
0.0763559 7461.0
0.110882 7452.0
0.143992 7445.0
0.180032 7434.0
0.128257 7421.0
0.176064 7409.0
0.0923434 7393.0
0.108728 7381.0
0.235815 7376.0
0.128708 7368.0
0.205756 7357.0
0.156371 7345.0
0.116236 7340.0
0.156216 7327.0
0.193924 7314.0
0.17744 7302.0
0.150346 7288.0
0.142231 7273.0
0.22995 7263.0
0.0932264 7257.0
0.0925091 7249.0
0.232828 7240.0
0.174783 7232.0
0.175526 7222.0
0.052945 7209.0
0.149067 7195.0
0.170498 7187.0
0.151318 7179.0
0.0952849 7171.0
0.223284 7160.0
0.180724 7154.0
0.119695 7145.0
0.155488 7142.0
0.0789423 7127.0
0.157886 7117.0
0.133447 7105.0
0.113363 7098.0
0.155569 7087.0
0.143455 7076.0
0.141047 7063.0
0.0960325 7056.0
0.160959 7046.0
0.120916 7034.0
0.124064 7026.0
0.174392 7016.0
0.110079 7004.0
0.163941 6992.0
0.173958 6986.0
0.120339 6977.0
0.130025 6963.0
0.201387 6951.0
0.15987 6946.0
0.163585 6931.0
0.110473 6922.0
0.228185 6913.0
0.0799964 6899.0
0.0477839 6887.0
0.132884 6881.0
0.0916584 6871.0
0.177236 6860.0
0.130112 6854.0
0.152437 6846.0
0.157324 6840.0
0.0577603 6832.0
0.135345 6826.0
0.0714913 6818.0
0.208386 6809.0
0.134829 6794.0
0.101191 6784.0
0.0724163 6765.0
0.169628 6758.0
0.153738 6750.0
0.115202 6740.0
0.0799797 6734.0
0.0746907 6723.0
0.197297 6711.0
0.0997984 6701.0
0.0651646 6691.0
0.125893 6678.0
0.0641943 6669.0
0.16354 6663.0
0.142613 6654.0
0.145607 6644.0
0.118734 6634.0
0.0737534 6622.0
0.0799036 6609.0
0.187912 6598.0
0.147165 6588.0
0.194604 6577.0
0.135427 6561.0
0.202062 6551.0
0.100854 6547.0
0.0887156 6536.0
0.167775 6529.0
0.257553 6515.0
0.121531 6504.0
0.0693709 6497.0
0.118218 6487.0
0.145015 6479.0
0.103164 6473.0
0.0861592 6464.0
0.123407 6452.0
0.112532 6440.0
0.0874736 6427.0
0.0822752 6419.0
0.143219 6409.0
0.100153 6401.0
0.137206 6392.0
0.127283 6379.0
0.175791 6371.0
0.0930013 6362.0
0.15139 6352.0
0.10222 6344.0
0.0725027 6337.0
0.165679 6328.0
0.103005 6321.0
0.118191 6315.0
0.112313 6301.0
0.0966686 6291.0
0.0898898 6278.0
0.209371 6267.0
0.15959 6259.0
0.130099 6252.0
0.0989746 6242.0
0.130908 6235.0
0.066625 6223.0
0.130328 6213.0
0.0769493 6203.0
0.101946 6196.0
0.0556411 6189.0
0.132844 6172.0
0.147802 6157.0
0.117827 6147.0
0.0662871 6134.0
0.0826119 6119.0
0.149294 6105.0
0.157075 6095.0
0.154369 6089.0
0.13369 6081.0
0.154829 6071.0
0.0981842 6063.0
0.185989 6049.0
0.127742 6043.0
0.107901 6033.0
0.195152 6021.0
0.203555 6009.0
0.0972699 5999.0
0.240288 5990.0
0.160516 5979.0
0.156989 5972.0
0.113274 5962.0
0.194696 5953.0
0.207715 5942.0
0.077519 5933.0
0.134839 5920.0
0.120776 5910.0
0.0741322 5897.0
0.200352 5889.0
0.0777324 5883.0
0.0795947 5868.0
0.167522 5856.0
0.136638 5845.0
0.0983998 5837.0
0.0718911 5826.0
0.121376 5821.0
0.143781 5808.0
0.0738618 5800.0
0.0867861 5790.0
0.104538 5785.0
0.0912035 5776.0
0.0799752 5767.0
0.0836527 5756.0
0.110569 5750.0
0.136487 5741.0
0.0837136 5733.0
0.100887 5722.0
0.156085 5711.0
0.131162 5699.0
0.14678 5692.0
0.177331 5685.0
0.0972834 5679.0
0.121954 5669.0
0.0826656 5655.0
0.117049 5645.0
0.171935 5630.0
0.0967504 5620.0
0.16567 5609.0
0.0629362 5590.0
0.115776 5585.0
0.0475522 5576.0
0.147643 5570.0
0.172571 5557.0
0.119 5549.0
0.185413 5540.0
0.103074 5529.0
0.107292 5523.0
0.111787 5514.0
0.160018 5504.0
0.171043 5490.0
0.118068 5482.0
